CountryID,Country,Occurrence,Total deaths,Persons affected,Continent,Type of disaster,Decade
408,North Korea,6,180,106978,Asia,Meteorological,2010-2019
807,North Macedonia,3,4,16120,Europe,Meteorological,2010-2019
580,Northern Mariana Islands,2,2,360,Oceania,Meteorological,2010-2019
578,Norway,1,4,500,Europe,Meteorological,2010-2019
512,Oman,5,36,6200,Asia,Meteorological,2010-2019
586,Pakistan,9,1686,84521,Asia,Meteorological,2010-2019
585,Palau,2,0,1250,Oceania,Meteorological,2010-2019
275,Palestine,3,5,81121,Asia,Meteorological,2010-2019
591,Panama,2,14,24000,North America,Meteorological,2010-2019
598,Papua New Guinea,3,0,21545,Oceania,Meteorological,2010-2019
600,Paraguay,5,19,87125,South America,Meteorological,2010-2019
604,Peru,7,1224,503731,South America,Meteorological,2010-2019
608,Philippines,81,12552,75848621,Asia,Meteorological,2010-2019
616,Poland,15,725,7581,Europe,Meteorological,2010-2019
620,Portugal,9,9,4109,Europe,Meteorological,2010-2019
630,Puerto Rico,6,67,752271,North America,Meteorological,2010-2019
638,Réunion,2,1,465,Africa,Meteorological,2010-2019
642,Romania,5,162,7676,Europe,Meteorological,2010-2019
643,Russia,7,56011,1820,Europe,Meteorological,2010-2019
646,Rwanda,2,3,6553,Africa,Meteorological,2010-2019
652,Saint Barthélemy,1,4,0,North America,Meteorological,2010-2019
654,Saint Helena,,,,Africa,Meteorological,2010-2019
659,Saint Kitts and Nevis,1,0,0,North America,Meteorological,2010-2019
662,Saint Lucia,2,14,206000,North America,Meteorological,2010-2019
663,Saint Martin,1,7,0,North America,Meteorological,2010-2019
670,Saint Vincent and the Grenadines,2,0,6100,North America,Meteorological,2010-2019
882,Samoa,2,12,12703,Oceania,Meteorological,2010-2019
682,Saudi Arabia,1,3,122,Asia,Meteorological,2010-2019
686,Senegal,,,,Africa,Meteorological,2010-2019
688,Serbia,7,36,91234,Europe,Meteorological,2010-2019
690,Seychelles,1,0,3000,Africa,Meteorological,2010-2019
694,Sierra Leone,,,,Africa,Meteorological,2010-2019
534,Sint Maarten,1,4,11400,North America,Meteorological,2010-2019
703,Slovakia,4,128,0,Europe,Meteorological,2010-2019
705,Slovenia,1,1,50000,Europe,Meteorological,2010-2019
90,Solomon Islands,5,9,46086,Oceania,Meteorological,2010-2019
706,Somalia,5,221,404380,Africa,Meteorological,2010-2019
710,South Africa,9,84,24019,Africa,Meteorological,2010-2019
410,South Korea,12,93,131035,Asia,Meteorological,2010-2019
724,Spain,9,27,320,Europe,Meteorological,2010-2019
144,Sri Lanka,4,56,271457,Asia,Meteorological,2010-2019
729,Sudan,2,36,30,Africa,Meteorological,2010-2019
752,Sweden,1,7,0,Europe,Meteorological,2010-2019
756,Switzerland,10,17,103,Europe,Meteorological,2010-2019
760,Syria,2,13,3500,Asia,Meteorological,2010-2019
762,Tajikistan,2,1,2500,Asia,Meteorological,2010-2019
834,Tanzania,2,47,2005112,Africa,Meteorological,2010-2019
764,Thailand,8,105,2751445,Asia,Meteorological,2010-2019
626,Timor-Leste,,,,Asia,Meteorological,2010-2019
772,Tokelau,,,,Oceania,Meteorological,2010-2019
776,Tonga,6,1,91406,Oceania,Meteorological,2010-2019
780,Trinidad and Tobago,,,,North America,Meteorological,2010-2019
792,Turkey,1,0,270,Europe,Meteorological,2010-2019
796,Turks and Caicos,1,0,0,North America,Meteorological,2010-2019
798,Tuvalu,1,0,4613,Oceania,Meteorological,2010-2019
800,Uganda,1,23,47,Africa,Meteorological,2010-2019
826,UK,11,784,37804,Europe,Meteorological,2010-2019
804,Ukraine,5,269,88626,Europe,Meteorological,2010-2019
784,United Arab Emirates,,,,Asia,Meteorological,2010-2019
850,United States Virgin Islands,2,7,0,North America,Meteorological,2010-2019
858,Uruguay,1,4,0,South America,Meteorological,2010-2019
840,USA,150,2459,88053581,North America,Meteorological,2010-2019
548,Vanuatu,5,23,242570,Oceania,Meteorological,2010-2019
862,Venezuela,1,8,0,South America,Meteorological,2010-2019
704,Vietnam,31,508,8601814,Asia,Meteorological,2010-2019
876,Wallis and Futuna,1,0,1252,Oceania,Meteorological,2010-2019
887,Yemen,4,75,140939,Asia,Meteorological,2010-2019
716,Zimbabwe,4,920,385684,Africa,Meteorological,2010-2019
254,French Guiana,,,,South America,Meteorological,2010-2019
740,Suriname,,,,South America,Meteorological,2010-2019
